   386,  3,   -28,   -22,    -8
   387,  3,   -14,    44,   -10
   388,  3,   -28,   -34,     4
   389,  3,   -40,   -18,    -2
   390,  3,   -20,   -24,    14
   391,  3,     2,     6,    12
   392,  3,    36,     4,    34
   393,  3,    22,   -18,   -16
   394,  3,    -4,   -26,   -14
   395,  3,     4,    30,    16
   396,  3,   -26,   -16,   -32
   397,  3,    18,   -18,    26
   398,  3,    12,    -2,    40
   399,  3,   -18,   -28,     8
   400,  3,   -10,   -38,   -20
   401,  3,    12,   -32,    -6
   402,  3,   -16,    -4,   -34
   403,  3,    -4,   -14,   -20
   404,  3,   -24,   -36,    -4
   405,  3,   -30,    10,   -14
   406,  3,   -34,   -26,    10
   407,  3,    -8,    32,    26
   408,  3,   -12,   -10,    -8
   409,  3,    14,    14,    42
   410,  3,   -42,   -24,     8
   411,  3,   -20,   -36,     8
   412,  3,     6,    28,     8
   413,  3,     2,    -4,   -10
   414,  3,     8,   -10,   -44
   415,  3,   -12,    -2,   -40
   416,  3,   -28,   -14,     8
   417,  3,    32,    26,    -8
   418,  3,    44,   -20,   -10
   419,  3,    26,   -28,    20
   420,  3,    28,   -20,    10
   421,  3,   -16,   -14,    28
   422,  3,    20,    28,    22
   423,  3,   -32,   -22,    32
   424,  3,   -24,    38,     0
   425,  3,    30,    20,    -8
   426,  3,    10,    -6,   -40
   427,  3,   -22,    28,    34
   428,  3,   -10,    40,   -10
   429,  3,    18,   -28,     0
   430,  3,   -16,    30,    12
   431,  3,    18,    12,    18
   432,  3,   -24,   -22,    32
   433,  3,    18,   -20,    30
   434,  3,     6,    36,     6
   435,  3,    30,   -32,   -18
   436,  3,   -26,   -20,    30
   437,  3,   -20,   -18,    10
   438,  3,    -6,   -22,    14
   439,  3,    -8,    -4,   -18
   440,  3,    16,     6,    -6
   441,  3,   -32,   -22,    14
   442,  3,   -46,    -6,     6
   443,  3,     6,     2,   -14
   444,  3,    10,    16,    24
   445,  3,    24,   -38,    -8
   446,  3,    28,    26,   -12
   447,  3,     0,    20,    46
   448,  3,   -20,   -24,   -38
   449,  3,    24,    14,    32
   450,  3,     4,   -34,    30
   451,  3,    18,   -28,    20
   452,  3,    26,    10,    14
   453,  3,    28,   -28,     2
   454,  3,    10,   -34,   -28
   455,  3,   -48,   -16,    -4
   456,  3,   -34,     8,   -18
   457,  3,     2,    12,   -18
   458,  3,    10,   -34,    30
   459,  3,   -30,    10,   -26
   460,  3,   -18,     0,   -12
   461,  3,    14,    16,    30
   462,  3,   -14,    -4,    16
   463,  3,     4,     6,   -26
   464,  3,    48,    12,    -4
   465,  3,   -12,   -16,     2
   466,  3,    32,    14,    16
   467,  3,     2,   -12,   -10
   468,  3,   -16,    -4,    -8
   469,  3,   -38,   -24,    -6
   470,  3,    30,   -20,   -24
   471,  3,    40,     6,   -30
   472,  3,    28,   -20,    30
   473,  3,    10,     0,    42
   474,  3,    -6,    28,    30
   475,  3,    24,   -32,   -18
   476,  3,     8,   -48,    -4
   477,  3,    -6,    10,    -6
   478,  3,    -6,     2,    36
   479,  3,    20,    18,    18
   480,  3,    -4,   -30,     6
   481,  3,    12,    38,    12
   482,  3,    -8,     4,   -10
   483,  3,    20,    20,   -22
   484,  3,    -4,    20,   -26
   485,  3,    -6,   -24,   -14
   486,  3,   -42,   -16,    -6
   487,  3,   -16,    32,    32
   488,  3,    32,   -26,     6
   489,  3,    -4,   -38,   -30
   490,  3,   -20,   -10,    38
   491,  3,   -32,    -6,    18
   492,  3,    30,     2,   -30
   493,  3,     2,    46,    -4
   494,  3,    -6,    46,    -4
   495,  3,    36,    12,    -8
   496,  3,    18,    22,    18
   497,  3,    -6,    16,    38
   498,  3,   -12,   -36,     6
   499,  3,    28,   -16,     6
   500,  3,   -10,   -38,    28
   501,  3,    38,   -16,   -14
   502,  3,   -26,    -2,    -4
   503,  3,    24,    22,    30
   504,  3,    -8,   -32,    36
   505,  3,   -42,   -16,    10
   506,  3,    40,   -12,   -24
   507,  3,   -36,     6,    14
   508,  3,    36,    14,     8
   509,  3,    10,    12,   -14
   510,  3,    38,    -2,     0
   511,  3,   -24,    36,   -22
   512,  3,    14,    20,    -8
   513,  3,    32,    20,    20
   514,  3,   -24,     4,     4
   515,  3,     8,    22,    22
   516,  3,    -8,    -6,     2
   517,  3,    26,    -6,    42
   518,  3,   -22,     8,    38
   519,  3,   -34,   -22,     8
   520,  3,    16,   -30,     0
   521,  3,    10,   -36,     6
   522,  3,     4,   -30,     4
   523,  3,    18,    28,   -24
   524,  3,     2,    18,    18
   525,  3,   -18,   -22,     0
   526,  3,    20,    -4,     0
   527,  3,   -18,   -18,    16
   528,  3,    12,    14,    20
   529,  3,   -18,    -2,   -40
   530,  3,    -2,    26,    -2
   531,  3,    -4,     0,   -10
   532,  3,    38,     8,   -14
   533,  3,   -46,   -18,    -6
   534,  3,     6,   -14,     0
   535,  3,     0,    18,   -22
   536,  3,    34,    14,    22
   537,  3,    26,    20,    14
   538,  3,   -10,   -26,    10
   539,  3,   -36,    16,     0
   540,  3,   -44,    14,    12
   541,  3,    22,    -2,    24
   542,  3,   -26,   -14,    28
   543,  3,     4,    -4,    12
   544,  3,    -8,   -32,    36
   545,  3,   -46,   -12,    -2
   546,  3,   -18,    10,    20
   547,  3,    32,     4,    28
   548,  3,   -22,     6,   -42
   549,  3,     2,    20,   -32
   550,  3,    40,   -16,     0
   551,  3,    28,    -6,    -4
   552,  3,     0,    24,     8
   553,  3,    -6,   -38,    28
   554,  3,    30,    38,     4
   555,  3,    -4,   -44,   -18
   556,  3,   -12,   -22,    32
   557,  3,    -8,   -34,   -20
   558,  3,    28,    14,    26
   559,  3,   -20,   -26,   -34
   560,  3,    -4,   -20,    42
   561,  3,   -40,   -20,   -18
   562,  3,    32,   -10,   -26
   563,  3,   -12,     0,    46
   564,  3,    -2,   -16,   -24
   565,  3,    36,    12,    14
   566,  3,    16,   -30,   -18
   567,  3,   -10,     2,    16
   568,  3,    12,    36,   -30
   569,  3,    -8,   -12,     8
   570,  3,   -24,    22,    10
   571,  3,    10,     8,   -44
   572,  3,   -18,   -12,     2
   573,  3,   -10,    14,    -4
   574,  3,   -12,   -14,   -30
   575,  3,    -8,   -30,   -32
   576,  3,    14,    -2,   -22
   577,  3,    10,   -22,    14
   578,  3,   -20,   -38,    -2
   579,  3,   -14,    12,   -28
   580,  3,    22,   -10,   -36
   581,  3,     2,   -22,     2
   582,  3,     4,   -16,    22
   583,  3,   -46,   -14,    -2
   584,  3,    16,    -2,   -10
   585,  3,     2,    32,     0
   586,  3,   -28,    22,    26
   587,  3,   -12,    12,    12
   588,  3,     4,    26,    10
   589,  3,    26,    24,   -26
   590,  3,     4,    -6,     0
   591,  3,    20,   -16,    -2
   592,  3,     4,    14,    18
   593,  3,   -18,    16,     8
   594,  3,    14,    -8,    -4
   595,  3,    18,    44,    -2
   596,  3,    20,   -30,    12
   597,  3,    -4,    14,     2
   598,  3,     6,   -24,     0
   599,  3,    14,     2,     6
   600,  3,   -24,    26,    -2
   601,  3,   -24,    14,    -4
   602,  3,   -32,   -36,     4
   603,  3,     6,   -24,   -40
   604,  3,    -2,    12,    36
   605,  3,   -20,   -12,    38
   606,  3,    42,     6,   -10
   607,  3,    -8,    -4,    48
   608,  3,   -20,    24,    12
   609,  3,     2,   -36,     4
   610,  3,    14,   -40,    24
   611,  3,   -16,     0,     6
   612,  3,    42,    12,   -20
   613,  3,     8,     6,   -24
   614,  3,    -6,    28,    30
   615,  3,   -20,    18,   -34
   616,  3,     0,   -14,    38
   617,  3,    30,   -16,    34
   618,  3,    16,    14,   -38
   619,  3,   -44,    -8,   -12
   620,  3,    16,     6,    38
   621,  3,    18,   -20,   -22
   622,  3,   -20,    24,   -38
   623,  3,     0,    34,   -32
   624,  3,   -22,    40,     6
   625,  3,   -28,     0,    22
   626,  3,   -36,     0,    16
   627,  3,    14,    24,    38
   628,  3,    36,     6,    10
   629,  3,    40,    14,    -8
   630,  3,    -8,    10,   -18
   631,  3,   -16,   -12,   -16
   632,  3,    28,    -4,     2
   633,  3,    36,     0,   -14
   634,  3,    24,    28,    20
   635,  3,   -26,   -28,    30
   636,  3,    -4,   -32,   -26
   637,  3,    34,   -32,   -14
   638,  3,    18,     2,    10
   639,  3,    28,   -14,    32
   640,  3,     4,   -24,    12
   641,  3,    12,     2,    16
   642,  3,   -14,   -16,   -32
   643,  3,    14,   -10,   -12
   644,  3,   -26,   -14,   -28
   645,  3,    24,    12,   -28
   646,  3,    40,    16,    12
   647,  3,    38,    12,   -26
   648,  3,    36,   -16,    -2
   649,  3,   -26,    18,    22
   650,  3,    14,    30,    -4
   651,  3,     8,     4,   -28
   652,  3,   -26,    32,   -24
   653,  3,   -28,   -28,    -6
   654,  3,    -2,   -38,    30
   655,  3,     8,     0,    32
   656,  3,   -20,     8,    42
   657,  3,   -12,   -28,    20
   658,  3,   -28,   -22,    18
   659,  3,    16,   -34,    18
   660,  3,    -6,    18,    22
   661,  3,    20,    20,    18
   662,  3,   -14,   -34,    32
   663,  3,    -2,   -24,   -40
   664,  3,    -2,    24,   -34
   665,  3,   -12,   -18,    -8
   666,  3,    36,   -10,    20
   667,  3,    48,    -4,     4
   668,  3,    -6,    -2,   -44
   669,  3,   -26,   -24,    30
   670,  3,   -16,    24,    24
   671,  3,    32,    16,    18
   672,  3,   -36,    16,   -20
   673,  3,     0,   -12,   -28
   674,  3,   -12,   -42,   -22
   675,  3,    16,   -20,     4
   676,  3,    14,    42,    10
   677,  3,   -10,   -32,     2
   678,  3,   -12,   -38,   -22
   679,  3,    16,   -20,    42
   680,  3,     6,   -16,    34
   681,  3,   -12,     2,   -18
   682,  3,     0,   -22,   -28
   683,  3,   -10,   -34,    16
   684,  3,    -6,     6,    12
   685,  3,   -10,   -14,   -44
   686,  3,   -38,    26,    14
   687,  3,    18,     2,   -10
   688,  3,    24,   -36,    -6
   689,  3,   -38,    28,    10
   690,  3,    -6,    28,   -40
   691,  3,   -30,     2,    16
   692,  3,     2,   -32,     2
   693,  3,   -38,    -8,   -20
   694,  3,   -14,   -28,   -28
   695,  3,     4,     8,   -44
   696,  3,   -36,   -10,     8
   697,  3,   -22,   -16,    36
   698,  3,    -2,    32,    -2
   699,  3,     8,    42,   -10
   700,  3,    -2,   -18,   -28
   701,  3,     8,     8,    36
   702,  3,   -20,    14,    26
   703,  3,    10,   -20,   -30
   704,  3,    12,    28,    18
   705,  3,   -12,   -14,     0
   706,  3,    -4,     4,    28
   707,  3,     0,    -8,    38
   708,  3,    10,    12,   -20
   709,  3,     4,    16,   -34
   710,  3,    10,    18,   -30
   711,  3,    -6,   -28,    40
   712,  3,     0,   -18,    44
   713,  3,    32,    12,   -10
   714,  3,    22,    -2,    16
   715,  3,   -40,    14,   -10
   716,  3,     2,    42,    20
   717,  3,    -2,    42,   -10
   718,  3,     0,     2,    44
   719,  3,   -36,   -16,   -26
   720,  3,    40,     6,   -22
   721,  3,    -6,    24,    10
   722,  3,    12,   -26,   -10
   723,  3,    22,    28,    14
   724,  3,     6,   -22,     4
   725,  3,   -24,    26,    34
   726,  3,    12,   -12,   -28
   727,  3,   -28,   -26,   -22
   728,  3,    20,     0,   -10
   729,  3,    -2,    -4,    44
   730,  3,   -42,   -12,    22
   731,  3,    -8,    14,    40
   732,  3,   -18,   -18,   -26
   733,  3,   -40,    18,     4
   734,  3,   -16,    28,    20
   735,  3,   -16,    32,     6
   736,  3,    10,    10,    -4
   737,  3,    -4,     0,     6
   738,  3,     4,     2,   -24
   739,  3,   -30,    22,   -10
   740,  3,    10,    18,   -30
   741,  3,    -8,    12,    18
   742,  3,   -22,    26,    14
   743,  3,   -14,    40,    16
   744,  3,    -6,   -34,   -30
   745,  3,   -34,   -14,    14
   746,  3,    40,     2,    20
   747,  3,   -18,   -16,    22
   748,  3,    20,    12,    32
   749,  3,    44,   -10,    -4
   750,  3,   -16,    20,     6
   751,  3,    -8,    -4,    -2
   752,  3,   -16,   -32,   -24
   753,  3,   -32,    24,    -4
   754,  3,    -8,   -18,    16
   755,  3,    -6,   -42,   -18
   756,  3,     6,   -28,   -12
   757,  3,    18,   -32,    28
   758,  3,    22,   -20,    18
   759,  3,   -36,    14,    28
   760,  3,   -24,     8,    38
   761,  3,   -32,   -28,    24
   762,  3,   -10,   -10,   -26
   763,  3,    -2,    10,    -2
   764,  3,    20,    14,    14
   765,  3,   -10,   -20,   -18
   766,  3,    32,   -22,    -8
   767,  3,     0,   -38,    -6
   768,  3,   -24,   -20,   -22
   769,  3,   -14,    -6,     8
   770,  3,     6,     6,   -36
   771,  3,   -26,    22,    36
   772,  3,    32,    14,     0
   773,  3,     2,    10,   -42
   774,  3,   -22,   -24,    -6
   775,  3,   -46,    -4,    -2
   776,  3,    -4,    12,     2
   777,  3,    14,    -8,   -16
   778,  3,   -26,    24,    30
   779,  3,    -2,   -12,    22
   780,  3,   -14,   -10,    28
   781,  3,   -30,    -2,   -26
   782,  3,    24,    -4,    18
   783,  3,   -34,    -6,   -14
   784,  3,    12,   -10,    16
   785,  3,     2,     6,    20
   786,  3,   -10,    40,    14
   787,  3,   -14,   -36,    12
   788,  3,   -40,     6,   -18
   789,  3,    42,     0,     6
   790,  3,    34,    36,    -6
   791,  3,   -16,   -20,   -10
   792,  3,   -32,    22,     4
   793,  3,    48,   -10,     0
   794,  3,   -18,   -12,    38
   795,  3,   -38,   -14,     6
   796,  3,   -14,     2,   -28
   797,  3,     0,    34,   -22
   798,  3,    -8,   -22,     6
   799,  3,    -8,    18,    24
   800,  3,    26,   -12,    30
   801,  3,    40,    22,   -10
   802,  3,    34,   -34,     8
   803,  3,   -18,   -34,   -28
   804,  3,   -22,   -24,   -14
   805,  3,     0,    -8,   -28
   806,  3,     2,    44,   -18
   807,  3,   -30,    14,    -6
   808,  3,    20,    10,   -16
   809,  3,   -12,   -38,    12
   810,  3,   -28,    12,   -24
   811,  3,    14,   -20,     2
   812,  3,   -18,     0,    44
   813,  3,     6,    -8,    20
   814,  3,     2,    18,    30
   815,  3,    -6,   -30,   -18
   816,  3,   -18,     2,   -34
   817,  3,   -10,   -12,    12
   818,  3,    34,   -26,    14
   819,  3,    36,   -22,    18
   820,  3,     8,    30,    28
   821,  3,    -6,    30,   -14
   822,  3,     4,   -20,    44
   823,  3,   -34,   -10,   -28
   824,  3,     6,   -34,    14
   825,  3,    44,    22,    -6
   826,  3,    24,   -24,    16
   827,  3,   -38,    14,    22
   828,  3,   -26,    30,   -20
   829,  3,    14,   -34,    28
   830,  3,    -4,    34,     8
   831,  3,   -10,    16,    46
   832,  3,     2,    10,    26
   833,  3,   -10,   -24,    24
   834,  3,     2,   -18,   -28
   835,  3,   -12,   -22,   -38
   836,  3,    38,    24,     4
   837,  3,   -12,   -42,     0
   838,  3,    40,    -2,   -22
   839,  3,   -44,     0,   -10
   840,  3,    28,   -30,   -24
   841,  3,   -10,     4,   -44
   842,  3,    -4,   -36,   -12
   843,  3,    22,   -38,   -10
   844,  3,    10,    24,   -42
   845,  3,   -38,    16,    -6
   846,  3,    18,    24,   -22
   847,  3,    10,    36,    18
