   107,  3,    14,   -34,    18
   108,  3,    18,   -30,    20
   109,  3,    46,   -10,    16
   110,  3,    28,   -14,    18
   111,  3,   -20,   -28,    24
   112,  3,    16,   -10,    22
   113,  3,   -14,   -20,    24
   114,  3,    44,     4,    20
   115,  3,   -28,   -16,    28
   116,  3,   -22,   -12,    26
   117,  3,    -6,     0,    32
   118,  3,    32,    18,    28
   119,  3,    18,   -40,    16
   120,  3,    26,   -20,    16
   121,  3,   -10,   -18,    24
   122,  3,    -4,   -10,    28
   123,  3,   -18,   -12,    24
   124,  3,   -30,   -12,    32
   125,  3,   -12,    -4,    32
   126,  3,    34,    18,    24
   127,  3,    -4,    24,    34
   128,  3,   -14,    32,    36
   129,  3,    18,   -44,    12
   130,  3,    10,   -36,    14
   131,  3,    10,   -32,    16
   132,  3,   -22,   -34,    24
   133,  3,    -2,    32,    32
   134,  3,    10,   -42,    14
   135,  3,    30,   -22,    12
   136,  3,     2,   -22,    18
   137,  3,     0,   -10,    24
   138,  3,    14,    10,    24
   139,  3,    -6,    14,    30
   140,  3,    26,    28,    26
   141,  3,    40,   -22,    10
   142,  3,    -4,   -26,    16
   143,  3,    -4,   -20,    18
   144,  3,   -30,   -26,    24
   145,  3,     2,   -14,    18
   146,  3,    28,     2,    16
   147,  3,   -16,   -16,    20
   148,  3,   -16,    -4,    26
   149,  3,    28,    18,    20
   150,  3,    32,    22,    22
   151,  3,    16,    16,    22
   152,  3,    36,    24,    20
   153,  3,   -18,   -38,    18
   154,  3,    -8,   -36,    14
   155,  3,    -4,   -34,    16
   156,  3,   -14,   -34,    18
   157,  3,    18,   -16,    12
   158,  3,    -2,   -22,    16
   159,  3,    -8,    -4,    24
   160,  3,   -30,   -10,    26
   161,  3,   -40,   -10,    28
   162,  3,     2,    18,    26
   163,  3,   -24,    12,    28
   164,  3,    32,   -26,     6
   165,  3,    20,   -36,    10
   166,  3,    22,   -28,    10
   167,  3,    40,   -16,     8
   168,  3,   -26,   -18,    20
   169,  3,   -32,   -16,    22
   170,  3,    28,   -16,     8
   171,  3,    46,    -8,     8
   172,  3,     0,   -20,    14
   173,  3,    46,     6,    12
   174,  3,   -20,   -14,    20
   175,  3,   -12,     2,    22
   176,  3,    -8,    28,    26
   177,  3,    12,    42,    26
   178,  3,    22,   -42,     6
   179,  3,    28,   -20,     6
   180,  3,   -20,   -36,    14
   181,  3,   -12,   -26,    16
   182,  3,   -10,   -22,    14
   183,  3,    10,    -6,    16
   184,  3,    20,     2,    12
   185,  3,    30,     6,    12
   186,  3,    18,    -2,    14
   187,  3,     2,    -4,    16
   188,  3,   -28,   -12,    22
   189,  3,   -26,    -8,    20
   190,  3,    42,    20,    14
   191,  3,    -6,     2,    20
   192,  3,     4,   -44,     8
   193,  3,    -8,   -42,     8
   194,  3,    42,   -16,     2
   195,  3,     6,   -36,    10
   196,  3,    34,   -18,     4
   197,  3,    14,   -26,    10
   198,  3,     0,   -34,     8
   199,  3,   -20,   -32,    14
   200,  3,   -28,   -28,    14
   201,  3,   -18,   -24,    16
   202,  3,   -22,   -20,    18
   203,  3,   -34,   -22,    18
   204,  3,   -26,   -12,    18
   205,  3,    -8,    -4,    18
   206,  3,   -30,     8,    26
   207,  3,   -22,    16,    22
   208,  3,   -36,    12,    28
   209,  3,    -4,    24,    22
   210,  3,   -16,    28,    28
   211,  3,    -8,    40,    28
   212,  3,    18,   -34,     6
   213,  3,    42,   -20,     4
   214,  3,    -8,   -36,    10
   215,  3,   -28,   -26,    14
   216,  3,   -14,   -12,    14
   217,  3,   -18,   -12,    16
   218,  3,    28,   -36,     0
   219,  3,     2,   -40,     4
   220,  3,    44,   -12,     2
   221,  3,     6,   -30,     8
   222,  3,    18,   -14,     4
   223,  3,    28,    14,    12
   224,  3,   -24,    -4,    16
   225,  3,   -28,    -2,    20
   226,  3,   -22,     2,    18
   227,  3,    32,    26,    14
   228,  3,   -18,    18,    20
   229,  3,     8,   -46,     2
   230,  3,    36,   -20,     2
   231,  3,     0,   -36,     4
   232,  3,    40,    -8,     2
   233,  3,   -26,   -28,    12
   234,  3,    -6,   -26,     6
   235,  3,   -26,   -18,    16
   236,  3,   -40,   -16,    16
   237,  3,    -8,     4,    14
   238,  3,   -42,     4,    20
   239,  3,    12,    32,    16
   240,  3,    50,     0,     0
   241,  3,     2,   -16,     6
   242,  3,   -24,   -18,    12
   243,  3,   -36,   -20,    14
   244,  3,   -26,    -2,    14
   245,  3,     6,     8,    12
   246,  3,     2,    16,    14
   247,  3,    18,    36,    16
   248,  3,    10,   -30,     0
   249,  3,   -12,   -22,     6
   250,  3,    28,     2,     6
   251,  3,   -24,   -14,    10
   252,  3,   -20,   -16,     8
   253,  3,   -38,   -14,    16
   254,  3,     0,     0,     8
   255,  3,   -36,    -6,    16
   256,  3,    -8,    12,    14
   257,  3,   -38,    18,    22
   258,  3,    -2,    36,    20
   259,  3,    28,   -24,    -4
   260,  3,     0,   -38,     2
   261,  3,     8,   -34,     2
   262,  3,    26,   -18,     0
   263,  3,     0,   -30,     4
   264,  3,   -16,   -30,     6
   265,  3,    -8,   -24,     4
   266,  3,    -6,   -20,     4
   267,  3,    40,     6,     2
   268,  3,   -20,   -18,    10
   269,  3,    -4,   -10,     6
   270,  3,   -42,   -14,    12
   271,  3,   -32,    -8,    14
   272,  3,   -28,     2,    14
   273,  3,   -44,    10,    20
   274,  3,   -32,    22,    20
   275,  3,    32,   -20,    -6
   276,  3,    -2,   -28,     2
   277,  3,   -22,   -30,     6
   278,  3,   -34,   -26,     8
   279,  3,   -10,   -14,     6
   280,  3,    48,    18,     2
   281,  3,   -40,    12,    18
   282,  3,   -14,    30,    20
   283,  3,    36,   -24,    -8
   284,  3,    -8,   -32,     0
   285,  3,    44,     0,    -2
   286,  3,    44,     4,    -2
   287,  3,    -2,   -18,     2
   288,  3,    16,     8,     4
   289,  3,   -40,   -10,    14
   290,  3,   -46,    -4,    14
   291,  3,   -38,     0,    14
   292,  3,   -38,     2,    16
   293,  3,   -26,    14,    14
   294,  3,     8,    26,     8
   295,  3,   -10,    40,    16
   296,  3,    -8,   -40,    -2
   297,  3,   -32,   -22,     6
   298,  3,   -18,     6,     8
   299,  3,     0,    20,    10
   300,  3,    30,    36,     6
   301,  3,     2,    30,    10
   302,  3,   -10,    28,    14
   303,  3,   -28,    28,    18
   304,  3,   -26,    30,    18
   305,  3,    14,   -44,    -8
   306,  3,    44,   -12,   -10
   307,  3,   -22,   -34,    -2
   308,  3,    44,    -2,    -6
   309,  3,    26,     2,    -4
   310,  3,   -28,   -12,     6
   311,  3,    44,    20,     0
   312,  3,     8,    34,    12
   313,  3,   -38,    28,    20
   314,  3,    30,   -20,   -12
   315,  3,    14,   -24,    -8
   316,  3,    20,   -12,    -4
   317,  3,   -34,   -24,     2
   318,  3,   -18,   -20,    -2
   319,  3,    24,     2,    -2
   320,  3,   -26,    -6,     6
   321,  3,   -36,     6,    10
   322,  3,    -6,    40,    14
   323,  3,     2,   -44,    -8
   324,  3,    34,   -22,   -10
   325,  3,   -12,   -42,    -4
   326,  3,    32,   -18,   -10
   327,  3,     4,   -36,    -6
   328,  3,    12,   -28,    -6
   329,  3,    10,   -28,    -4
   330,  3,    38,   -10,    -8
   331,  3,    16,   -20,    -8
   332,  3,     4,   -18,    -6
   333,  3,   -16,   -12,     0
   334,  3,   -34,     0,     8
   335,  3,   -46,     6,    12
   336,  3,     8,   -30,    -6
   337,  3,    32,   -14,   -10
   338,  3,    22,   -20,    -8
   339,  3,    24,   -16,    -8
   340,  3,    14,   -16,    -8
   341,  3,    -4,   -20,    -8
   342,  3,    36,     4,    -6
   343,  3,   -10,   -18,    -4
   344,  3,     2,   -14,    -6
   345,  3,   -44,    -8,     6
   346,  3,   -42,     6,    10
   347,  3,   -44,     6,    10
   348,  3,   -42,    16,    12
   349,  3,   -34,    24,    12
   350,  3,    24,   -32,   -14
   351,  3,    30,   -26,   -16
   352,  3,    -4,   -24,    -8
   353,  3,   -28,   -20,    -2
   354,  3,     4,   -10,    -8
   355,  3,    30,     6,    -6
   356,  3,   -34,   -14,     2
   357,  3,    34,    24,    -2
   358,  3,   -32,     0,     6
   359,  3,   -32,     4,     6
   360,  3,   -32,    12,     8
   361,  3,   -12,    22,     6
   362,  3,   -36,    32,    14
   363,  3,     6,   -44,   -12
   364,  3,    40,   -18,   -14
   365,  3,   -22,   -26,    -4
   366,  3,   -10,   -10,    -6
   367,  3,   -14,    -6,    -2
   368,  3,   -10,     4,    -2
   369,  3,   -38,    -4,     4
   370,  3,   -48,     2,     8
   371,  3,   -26,    10,     8
   372,  3,   -22,    14,     4
   373,  3,    -8,    36,     8
   374,  3,   -42,    22,    12
   375,  3,   -16,    48,    10
   376,  3,   -10,   -40,   -10
   377,  3,   -16,   -22,    -6
   378,  3,    36,     8,   -10
   379,  3,   -22,    -6,    -2
   380,  3,   -18,     4,    -2
   381,  3,   -20,    10,     2
   382,  3,    -8,    24,     0
   383,  3,    -2,    38,     6
   384,  3,   -18,    34,    10
   385,  3,     6,   -38,   -12
   386,  3,    36,   -12,   -14
   387,  3,    -8,   -32,   -10
   388,  3,   -10,   -30,   -10
   389,  3,    26,    -8,   -16
   390,  3,    48,     6,   -14
   391,  3,   -30,   -20,    -4
   392,  3,   -10,    -8,   -10
   393,  3,   -42,     2,     4
   394,  3,   -12,   -24,   -12
   395,  3,   -38,   -16,    -2
   396,  3,    -2,    -4,   -10
   397,  3,   -28,   -10,    -4
   398,  3,     0,     0,    -8
   399,  3,   -34,    -8,    -2
   400,  3,   -26,     4,    -2
   401,  3,    22,    26,    -4
   402,  3,    -4,    18,    -6
   403,  3,    30,    36,    -2
   404,  3,   -26,   -30,   -10
   405,  3,    38,     0,   -16
   406,  3,   -14,   -16,   -12
   407,  3,     6,    -8,   -16
   408,  3,    -6,   -10,   -12
   409,  3,   -18,   -12,   -10
   410,  3,   -46,   -16,    -2
   411,  3,   -14,     0,    -8
   412,  3,    26,    20,    -6
   413,  3,   -46,    -4,     0
   414,  3,    -8,    10,    -6
   415,  3,   -40,     4,     0
   416,  3,     6,    22,    -8
   417,  3,   -42,     8,     2
   418,  3,   -32,    16,     2
   419,  3,     4,   -26,   -16
   420,  3,    10,   -16,   -16
   421,  3,    42,     4,   -16
   422,  3,   -14,   -20,   -12
   423,  3,   -36,   -24,    -8
   424,  3,   -20,   -18,   -12
   425,  3,   -38,   -22,    -6
   426,  3,   -14,    10,    -4
   427,  3,     0,    34,     0
   428,  3,   -42,    26,     6
   429,  3,    -8,    48,     4
   430,  3,    -4,   -38,   -18
   431,  3,   -20,   -36,   -16
   432,  3,    16,   -24,   -16
   433,  3,    44,    -6,   -20
   434,  3,    24,   -12,   -22
   435,  3,    20,    -4,   -20
   436,  3,   -20,   -18,   -14
   437,  3,    22,     2,   -18
   438,  3,   -44,   -18,    -6
   439,  3,   -16,    -6,   -12
   440,  3,   -18,    -2,    -8
   441,  3,   -26,     0,    -6
   442,  3,   -44,    12,     2
   443,  3,   -20,    46,     4
   444,  3,    30,   -24,   -24
   445,  3,    10,   -28,   -20
   446,  3,    -2,   -30,   -16
   447,  3,    46,    -2,   -20
   448,  3,    46,     2,   -22
   449,  3,   -16,   -20,   -16
   450,  3,     0,   -12,   -18
   451,  3,   -40,   -16,   -10
   452,  3,    -8,    -4,   -14
   453,  3,    20,    24,   -10
   454,  3,    -6,    28,    -4
   455,  3,   -22,    24,     0
   456,  3,   -30,    32,     2
   457,  3,    30,   -10,   -22
   458,  3,    20,   -14,   -24
   459,  3,     0,   -24,   -20
   460,  3,    14,    -8,   -22
   461,  3,   -42,    18,     0
   462,  3,    16,   -24,   -24
   463,  3,    -2,   -26,   -22
   464,  3,   -20,   -20,   -14
   465,  3,   -18,   -14,   -16
   466,  3,   -46,   -12,    -8
   467,  3,   -42,   -10,    -8
   468,  3,   -36,    -2,    -8
   469,  3,   -14,    14,   -12
   470,  3,   -46,     4,    -6
   471,  3,   -44,     8,    -4
   472,  3,     2,   -28,   -24
   473,  3,   -32,   -26,   -14
   474,  3,    34,     4,   -22
   475,  3,    -4,   -10,   -20
   476,  3,   -12,   -12,   -18
   477,  3,   -12,    -6,   -18
   478,  3,     8,     6,   -20
   479,  3,   -44,   -10,    -8
   480,  3,    20,    20,   -16
   481,  3,    -2,    14,   -18
   482,  3,    20,    34,   -10
   483,  3,   -24,    18,    -4
   484,  3,   -28,    20,    -4
   485,  3,   -18,   -38,   -24
   486,  3,    26,   -12,   -24
   487,  3,    34,     0,   -24
   488,  3,   -10,   -18,   -24
   489,  3,    12,     4,   -22
   490,  3,   -40,   -12,   -12
   491,  3,   -30,    -8,   -14
   492,  3,    34,    18,   -18
   493,  3,   -32,    -4,   -10
   494,  3,   -48,    -8,    -8
   495,  3,    16,    24,   -12
   496,  3,   -28,    16,    -8
   497,  3,   -16,   -16,   -20
   498,  3,   -42,    -2,   -10
   499,  3,   -28,    18,    -8
   500,  3,     4,    32,   -10
   501,  3,   -34,    18,    -6
   502,  3,    -6,   -20,   -26
   503,  3,    32,    -4,   -26
   504,  3,     0,   -16,   -28
   505,  3,     4,   -10,   -28
   506,  3,   -38,   -16,   -14
   507,  3,   -24,   -10,   -18
   508,  3,   -34,    -6,   -16
   509,  3,    -4,     4,   -20
   510,  3,   -26,    36,    -4
   511,  3,    22,    -6,   -30
   512,  3,     6,   -10,   -30
   513,  3,   -34,   -22,   -18
   514,  3,   -12,   -10,   -26
   515,  3,   -12,     4,   -22
   516,  3,   -16,     2,   -20
   517,  3,    26,    24,   -20
   518,  3,   -28,     6,   -14
   519,  3,   -36,    12,   -10
   520,  3,   -28,    26,    -6
   521,  3,    14,   -24,   -32
   522,  3,   -16,   -34,   -26
   523,  3,    -4,   -24,   -32
   524,  3,    10,    -4,   -30
   525,  3,   -26,   -10,   -18
   526,  3,    34,    14,   -24
   527,  3,   -36,   -10,   -16
   528,  3,     0,     0,   -28
   529,  3,   -20,    -4,   -22
   530,  3,     8,    16,   -22
   531,  3,   -50,     2,   -10
   532,  3,   -18,    22,   -14
   533,  3,   -42,    16,   -10
   534,  3,     4,   -22,   -34
   535,  3,    14,   -10,   -34
   536,  3,     6,    -2,   -34
   537,  3,   -26,   -12,   -20
   538,  3,    -8,    -6,   -28
   539,  3,     4,     2,   -30
   540,  3,    38,    18,   -26
   541,  3,    -2,     2,   -28
   542,  3,   -26,    -2,   -20
   543,  3,   -22,     2,   -22
   544,  3,   -36,     6,   -14
   545,  3,   -48,     8,   -12
   546,  3,    24,    36,   -20
   547,  3,     0,   -36,   -32
   548,  3,    -8,   -22,   -32
   549,  3,    28,    -6,   -30
   550,  3,   -22,   -26,   -26
   551,  3,    -6,   -18,   -34
   552,  3,   -20,   -16,   -30
   553,  3,    30,     4,   -30
   554,  3,    26,     4,   -32
   555,  3,   -16,   -14,   -28
   556,  3,   -16,    -8,   -28
   557,  3,    -4,    -4,   -32
   558,  3,   -14,    -4,   -28
   559,  3,    30,    14,   -26
   560,  3,   -46,   -10,   -20
   561,  3,   -10,    10,   -26
   562,  3,   -36,    20,   -14
   563,  3,   -28,    26,   -10
   564,  3,   -24,    26,   -12
   565,  3,   -38,    24,   -10
   566,  3,   -14,    44,   -12
   567,  3,     2,   -26,   -36
   568,  3,    26,    -4,   -34
   569,  3,    22,     0,   -34
   570,  3,    -2,    -8,   -34
   571,  3,   -38,   -14,   -24
   572,  3,    26,    14,   -28
   573,  3,   -16,     2,   -26
   574,  3,    36,    24,   -28
   575,  3,   -10,    16,   -24
   576,  3,   -34,    10,   -14
   577,  3,     6,    34,   -18
   578,  3,     2,    44,   -16
   579,  3,     2,   -28,   -38
   580,  3,    -8,   -32,   -32
   581,  3,    36,    18,   -30
   582,  3,    18,    12,   -32
   583,  3,    -6,     4,   -30
   584,  3,   -46,    -4,   -18
   585,  3,    18,    20,   -26
   586,  3,   -28,     4,   -18
   587,  3,   -40,     8,   -16
   588,  3,   -42,    12,   -16
   589,  3,   -14,    24,   -18
   590,  3,   -38,    28,   -12
   591,  3,    -4,   -32,   -34
   592,  3,   -12,   -10,   -36
   593,  3,   -18,    -8,   -32
   594,  3,     8,     2,   -36
   595,  3,   -12,    -2,   -32
   596,  3,   -26,    -6,   -26
   597,  3,   -10,     0,   -32
   598,  3,    16,    16,   -30
   599,  3,   -30,    -2,   -22
   600,  3,   -22,    10,   -24
   601,  3,   -14,    14,   -24
   602,  3,   -16,    22,   -20
   603,  3,    12,   -28,   -42
   604,  3,    -8,   -24,   -38
   605,  3,   -18,   -22,   -34
   606,  3,    18,    10,   -34
   607,  3,     6,     6,   -36
   608,  3,    -6,     8,   -34
   609,  3,     0,    12,   -32
   610,  3,   -34,     2,   -20
   611,  3,   -28,     8,   -22
   612,  3,    -8,   -28,   -34
   613,  3,   -10,   -26,   -36
   614,  3,    -6,   -22,   -40
   615,  3,   -18,   -24,   -32
   616,  3,   -12,   -22,   -36
   617,  3,   -12,   -18,   -36
   618,  3,   -20,   -20,   -34
   619,  3,     8,    10,   -38
   620,  3,    24,    18,   -32
   621,  3,    -4,    10,   -34
   622,  3,   -16,     6,   -30
   623,  3,   -44,    10,   -20
   624,  3,   -22,   -30,   -34
   625,  3,    -4,   -14,   -44
   626,  3,   -40,   -10,   -26
   627,  3,   -36,    -6,   -24
   628,  3,    -6,    18,   -30
   629,  3,   -34,    24,   -18
   630,  3,   -16,   -24,   -36
   631,  3,   -14,   -18,   -42
   632,  3,   -16,   -14,   -38
   633,  3,   -10,   -10,   -42
   634,  3,   -22,   -12,   -34
   635,  3,   -18,    -4,   -38
   636,  3,   -22,    -2,   -34
   637,  3,   -40,     0,   -26
   638,  3,    12,    28,   -28
   639,  3,   -28,    14,   -24
   640,  3,     4,    40,   -22
   641,  3,   -30,    32,   -20
   642,  3,   -20,    38,   -18
   643,  3,     0,    -6,   -44
   644,  3,    -6,    -8,   -44
   645,  3,   -16,   -10,   -38
   646,  3,   -14,    -6,   -40
   647,  3,   -10,     4,   -38
   648,  3,    -4,     8,   -40
   649,  3,   -12,     6,   -38
   650,  3,   -28,     0,   -28
   651,  3,   -38,     0,   -26
   652,  3,    -2,    16,   -34
   653,  3,     8,    38,   -26
   654,  3,   -26,   -14,   -36
   655,  3,   -26,   -12,   -34
   656,  3,   -40,    -8,   -30
   657,  3,   -26,    -2,   -34
   658,  3,   -26,     4,   -34
   659,  3,   -36,     6,   -26
   660,  3,   -42,    10,   -26
   661,  3,   -30,    26,   -22
   662,  3,    -4,    36,   -24
   663,  3,   -22,    36,   -22
   664,  3,   -28,    34,   -20
   665,  3,   -26,    38,   -20
   666,  3,   -26,     2,   -34
   667,  3,   -30,     4,   -30
   668,  3,   -28,     8,   -30
   669,  3,    -8,    34,   -28
   670,  3,   -16,    36,   -24
   671,  3,   -24,    -8,   -40
   672,  3,   -30,    -6,   -32
   673,  3,   -32,     0,   -30
   674,  3,   -24,    18,   -30
   675,  3,   -10,    24,   -30
   676,  3,   -26,    26,   -24
   677,  3,   -14,    -4,   -44
   678,  3,   -16,    12,   -38
   679,  3,   -12,    38,   -28
   680,  3,   -22,    -4,   -40
   681,  3,   -32,    14,   -30
   682,  3,   -36,    22,   -28
   683,  3,   -34,    12,   -34
   684,  3,   -24,    30,   -32
